model,null,permutation,metric,value
dynamic,block_shuffle,95,position_correlation,0.2727880537873263
dynamic,block_shuffle,95,position_cosine,0.2817208692880842
dynamic,block_shuffle,95,normalized_position_rmse,1.0586612221149017
dynamic,block_shuffle,95,velocity_direction_cosine,0.07079016134963216
dynamic,block_shuffle,95,speed_profile_correlation,0.24290232248412222
dynamic,block_shuffle,95,path_length_similarity,0.9327582633563646
dynamic,block_shuffle,95,acceleration_direction_cosine,0.07988340748933674
dynamic,block_shuffle,95,zero_lag_correlation,0.3285692956080558
dynamic,block_shuffle,95,best_lag_correlation,0.35843548489466864
dynamic,block_shuffle,96,position_correlation,0.10397753642786271
dynamic,block_shuffle,96,position_cosine,0.20399409436407714
dynamic,block_shuffle,96,normalized_position_rmse,1.1557339819821562
dynamic,block_shuffle,96,velocity_direction_cosine,-0.08939437569026833
dynamic,block_shuffle,96,speed_profile_correlation,0.15407439883794094
dynamic,block_shuffle,96,path_length_similarity,0.8991203342336092
dynamic,block_shuffle,96,acceleration_direction_cosine,-0.0847477547071163
dynamic,block_shuffle,96,zero_lag_correlation,0.17981019962527905
dynamic,block_shuffle,96,best_lag_correlation,0.2824801353938618
dynamic,block_shuffle,97,position_correlation,0.19315868315157522
dynamic,block_shuffle,97,position_cosine,0.23749684120834308
dynamic,block_shuffle,97,normalized_position_rmse,1.1067561127159293
dynamic,block_shuffle,97,velocity_direction_cosine,-0.06783197846717379
dynamic,block_shuffle,97,speed_profile_correlation,0.22159540137860026
dynamic,block_shuffle,97,path_length_similarity,0.9217740805072223
dynamic,block_shuffle,97,acceleration_direction_cosine,-0.10491625982969088
dynamic,block_shuffle,97,zero_lag_correlation,0.25884776652667096
dynamic,block_shuffle,97,best_lag_correlation,0.28835771507444746
dynamic,block_shuffle,98,position_correlation,0.18641112778242516
dynamic,block_shuffle,98,position_cosine,0.2518007734413429
dynamic,block_shuffle,98,normalized_position_rmse,1.1087716299896855
dynamic,block_shuffle,98,velocity_direction_cosine,-0.07161207456463883
dynamic,block_shuffle,98,speed_profile_correlation,0.17268241539017593
dynamic,block_shuffle,98,path_length_similarity,0.9341636162543426
dynamic,block_shuffle,98,acceleration_direction_cosine,-0.11771081127194861
dynamic,block_shuffle,98,zero_lag_correlation,0.25174178315625617
dynamic,block_shuffle,98,best_lag_correlation,0.2915104039370223
dynamic,block_shuffle,99,position_correlation,0.10630737507765314
dynamic,block_shuffle,99,position_cosine,0.22024171271410198
dynamic,block_shuffle,99,normalized_position_rmse,1.156910298668048
dynamic,block_shuffle,99,velocity_direction_cosine,-0.0477246966827916
dynamic,block_shuffle,99,speed_profile_correlation,0.10600461630770942
dynamic,block_shuffle,99,path_length_similarity,0.8860306273656816
dynamic,block_shuffle,99,acceleration_direction_cosine,-0.028379118268208256
dynamic,block_shuffle,99,zero_lag_correlation,0.18216348362171086
dynamic,block_shuffle,99,best_lag_correlation,0.23670485100334662
dynamic,block_shuffle,100,position_correlation,0.22509925099774306
dynamic,block_shuffle,100,position_cosine,0.26779914955534406
dynamic,block_shuffle,100,normalized_position_rmse,1.089227457574064
dynamic,block_shuffle,100,velocity_direction_cosine,0.03318152214113044
dynamic,block_shuffle,100,speed_profile_correlation,0.14719942192889923
dynamic,block_shuffle,100,path_length_similarity,0.8963301178610781
dynamic,block_shuffle,100,acceleration_direction_cosine,0.03846160817410086
dynamic,block_shuffle,100,zero_lag_correlation,0.28672186050270554
dynamic,block_shuffle,100,best_lag_correlation,0.3141995098898569
dynamic,block_shuffle,101,position_correlation,0.20046616199362927
dynamic,block_shuffle,101,position_cosine,0.2955550477792333
dynamic,block_shuffle,101,normalized_position_rmse,1.1035805005048323
dynamic,block_shuffle,101,velocity_direction_cosine,-0.009247777973272324
dynamic,block_shuffle,101,speed_profile_correlation,0.19412843658562134
dynamic,block_shuffle,101,path_length_similarity,0.8577903663781093
dynamic,block_shuffle,101,acceleration_direction_cosine,-0.05352982018732444
dynamic,block_shuffle,101,zero_lag_correlation,0.26443710627196965
dynamic,block_shuffle,101,best_lag_correlation,0.30283045600623043
dynamic,block_shuffle,102,position_correlation,0.26796818976782444
dynamic,block_shuffle,102,position_cosine,0.2890481385232327
dynamic,block_shuffle,102,normalized_position_rmse,1.0606174534809818
dynamic,block_shuffle,102,velocity_direction_cosine,0.031435477398459866
dynamic,block_shuffle,102,speed_profile_correlation,0.15682732466529212
dynamic,block_shuffle,102,path_length_similarity,0.8789377976486955
dynamic,block_shuffle,102,acceleration_direction_cosine,0.042405569101526736
dynamic,block_shuffle,102,zero_lag_correlation,0.3244326306203842
dynamic,block_shuffle,102,best_lag_correlation,0.33215346026804343
dynamic,block_shuffle,103,position_correlation,0.31823297882569856
dynamic,block_shuffle,103,position_cosine,0.3315909193416731
dynamic,block_shuffle,103,normalized_position_rmse,1.0254157198205855
dynamic,block_shuffle,103,velocity_direction_cosine,0.06570538827829125
dynamic,block_shuffle,103,speed_profile_correlation,0.250531035027893
dynamic,block_shuffle,103,path_length_similarity,0.8548887453898537
dynamic,block_shuffle,103,acceleration_direction_cosine,0.040648317470183166
dynamic,block_shuffle,103,zero_lag_correlation,0.36932156732921984
dynamic,block_shuffle,103,best_lag_correlation,0.3710584911065
dynamic,block_shuffle,104,position_correlation,0.12631394059818088
dynamic,block_shuffle,104,position_cosine,0.15823411328559708
dynamic,block_shuffle,104,normalized_position_rmse,1.1506281070372426
dynamic,block_shuffle,104,velocity_direction_cosine,-0.03734075486359119
dynamic,block_shuffle,104,speed_profile_correlation,0.24398592734974955
dynamic,block_shuffle,104,path_length_similarity,0.8862973256449548
dynamic,block_shuffle,104,acceleration_direction_cosine,-0.048953666256472954
dynamic,block_shuffle,104,zero_lag_correlation,0.19896917841060652
dynamic,block_shuffle,104,best_lag_correlation,0.26920193087207334
dynamic,block_shuffle,105,position_correlation,0.22743771884429753
dynamic,block_shuffle,105,position_cosine,0.29758427772268436
dynamic,block_shuffle,105,normalized_position_rmse,1.08893161586141
dynamic,block_shuffle,105,velocity_direction_cosine,-0.03509649830526692
dynamic,block_shuffle,105,speed_profile_correlation,0.21629939218392522
dynamic,block_shuffle,105,path_length_similarity,0.8569377509276462
dynamic,block_shuffle,105,acceleration_direction_cosine,-0.09154548644140424
dynamic,block_shuffle,105,zero_lag_correlation,0.28846776751083714
dynamic,block_shuffle,105,best_lag_correlation,0.38338589826250563
dynamic,block_shuffle,106,position_correlation,0.3027938997205802
dynamic,block_shuffle,106,position_cosine,0.30120256654556005
dynamic,block_shuffle,106,normalized_position_rmse,1.0410864373988185
dynamic,block_shuffle,106,velocity_direction_cosine,-0.02302518577150344
dynamic,block_shuffle,106,speed_profile_correlation,0.3005146648805544
dynamic,block_shuffle,106,path_length_similarity,0.8819748279078065
dynamic,block_shuffle,106,acceleration_direction_cosine,-0.02200562231342713
dynamic,block_shuffle,106,zero_lag_correlation,0.35518875409839207
dynamic,block_shuffle,106,best_lag_correlation,0.3720622693154036
dynamic,block_shuffle,107,position_correlation,0.22677232798406258
dynamic,block_shuffle,107,position_cosine,0.27084353297862385
dynamic,block_shuffle,107,normalized_position_rmse,1.090200609646927
dynamic,block_shuffle,107,velocity_direction_cosine,-0.018125392327004483
dynamic,block_shuffle,107,speed_profile_correlation,0.22546148227273383
dynamic,block_shuffle,107,path_length_similarity,0.8504604275820524
dynamic,block_shuffle,107,acceleration_direction_cosine,0.0033184905126286083
dynamic,block_shuffle,107,zero_lag_correlation,0.2872970771165546
dynamic,block_shuffle,107,best_lag_correlation,0.34129922485862896
dynamic,block_shuffle,108,position_correlation,0.1775444594322157
dynamic,block_shuffle,108,position_cosine,0.2976669485639935
dynamic,block_shuffle,108,normalized_position_rmse,1.1219960870903167
dynamic,block_shuffle,108,velocity_direction_cosine,0.04587735796772324
dynamic,block_shuffle,108,speed_profile_correlation,0.20530002884571008
dynamic,block_shuffle,108,path_length_similarity,0.8707976608283573
dynamic,block_shuffle,108,acceleration_direction_cosine,0.022574355213964014
dynamic,block_shuffle,108,zero_lag_correlation,0.2434987076505502
dynamic,block_shuffle,108,best_lag_correlation,0.2750684348656796
dynamic,block_shuffle,109,position_correlation,0.2664056926227526
dynamic,block_shuffle,109,position_cosine,0.2775140129516218
dynamic,block_shuffle,109,normalized_position_rmse,1.068587992611279
dynamic,block_shuffle,109,velocity_direction_cosine,0.03427694659181394
dynamic,block_shuffle,109,speed_profile_correlation,0.2928525021377785
dynamic,block_shuffle,109,path_length_similarity,0.8196151573545748
dynamic,block_shuffle,109,acceleration_direction_cosine,0.001204554381239569
dynamic,block_shuffle,109,zero_lag_correlation,0.32246253971726246
dynamic,block_shuffle,109,best_lag_correlation,0.3305994700351793
dynamic,block_shuffle,110,position_correlation,0.26070348275283023
dynamic,block_shuffle,110,position_cosine,0.2933666236312944
dynamic,block_shuffle,110,normalized_position_rmse,1.0652382759885126
dynamic,block_shuffle,110,velocity_direction_cosine,0.024732126578279418
dynamic,block_shuffle,110,speed_profile_correlation,0.15861042448569534
dynamic,block_shuffle,110,path_length_similarity,0.8723118988694191
dynamic,block_shuffle,110,acceleration_direction_cosine,0.0033486455099270805
dynamic,block_shuffle,110,zero_lag_correlation,0.31827803457025206
dynamic,block_shuffle,110,best_lag_correlation,0.35422945028955555
dynamic,block_shuffle,111,position_correlation,0.2589179492618546
dynamic,block_shuffle,111,position_cosine,0.3058155396632001
dynamic,block_shuffle,111,normalized_position_rmse,1.062364290784805
dynamic,block_shuffle,111,velocity_direction_cosine,-0.011227298051731349
dynamic,block_shuffle,111,speed_profile_correlation,0.14664523528227608
dynamic,block_shuffle,111,path_length_similarity,0.888493673144696
dynamic,block_shuffle,111,acceleration_direction_cosine,-0.04394472803299449
dynamic,block_shuffle,111,zero_lag_correlation,0.3163339373389893
dynamic,block_shuffle,111,best_lag_correlation,0.3359149901845294
dynamic,block_shuffle,112,position_correlation,0.1789071929347109
dynamic,block_shuffle,112,position_cosine,0.2451173860728039
dynamic,block_shuffle,112,normalized_position_rmse,1.1150509991449924
dynamic,block_shuffle,112,velocity_direction_cosine,0.0037755739890053632
dynamic,block_shuffle,112,speed_profile_correlation,0.10641490160997458
dynamic,block_shuffle,112,path_length_similarity,0.9402533626423543
dynamic,block_shuffle,112,acceleration_direction_cosine,0.006939036789319094
dynamic,block_shuffle,112,zero_lag_correlation,0.24626563557721662
dynamic,block_shuffle,112,best_lag_correlation,0.2507922408556142
dynamic,block_shuffle,113,position_correlation,0.2433263836553853
dynamic,block_shuffle,113,position_cosine,0.31616249569157096
dynamic,block_shuffle,113,normalized_position_rmse,1.074184502730844
dynamic,block_shuffle,113,velocity_direction_cosine,0.03620859543290955
dynamic,block_shuffle,113,speed_profile_correlation,0.17368533687519117
dynamic,block_shuffle,113,path_length_similarity,0.9085983071265175
dynamic,block_shuffle,113,acceleration_direction_cosine,0.015386064725600525
dynamic,block_shuffle,113,zero_lag_correlation,0.3029525945182584
dynamic,block_shuffle,113,best_lag_correlation,0.307673646009939
dynamic,block_shuffle,114,position_correlation,0.26657887873419434
dynamic,block_shuffle,114,position_cosine,0.2570367881482911
dynamic,block_shuffle,114,normalized_position_rmse,1.0610600000713466
dynamic,block_shuffle,114,velocity_direction_cosine,0.011273023506054771
dynamic,block_shuffle,114,speed_profile_correlation,0.3344117018649233
dynamic,block_shuffle,114,path_length_similarity,0.8914239075721332
dynamic,block_shuffle,114,acceleration_direction_cosine,0.02851505351494836
dynamic,block_shuffle,114,zero_lag_correlation,0.3235218948725507
dynamic,block_shuffle,114,best_lag_correlation,0.33982575208216514
dynamic,block_shuffle,115,position_correlation,0.21210534272752773
dynamic,block_shuffle,115,position_cosine,0.2977583196991619
dynamic,block_shuffle,115,normalized_position_rmse,1.097343053420537
dynamic,block_shuffle,115,velocity_direction_cosine,0.04313576662034634
dynamic,block_shuffle,115,speed_profile_correlation,0.06586739774029046
dynamic,block_shuffle,115,path_length_similarity,0.9205388344272593
dynamic,block_shuffle,115,acceleration_direction_cosine,0.0220164489695415
dynamic,block_shuffle,115,zero_lag_correlation,0.27461059769693913
dynamic,block_shuffle,115,best_lag_correlation,0.28102058288185217
dynamic,block_shuffle,116,position_correlation,0.22543200291444582
dynamic,block_shuffle,116,position_cosine,0.28300330132917434
dynamic,block_shuffle,116,normalized_position_rmse,1.0891443037914237
dynamic,block_shuffle,116,velocity_direction_cosine,-0.11951683426835584
dynamic,block_shuffle,116,speed_profile_correlation,0.17667781308456793
dynamic,block_shuffle,116,path_length_similarity,0.8726336984523723
dynamic,block_shuffle,116,acceleration_direction_cosine,-0.14693385489804395
dynamic,block_shuffle,116,zero_lag_correlation,0.28701746743255085
dynamic,block_shuffle,116,best_lag_correlation,0.37558219834723955
dynamic,block_shuffle,117,position_correlation,0.15953971227359065
dynamic,block_shuffle,117,position_cosine,0.18652167286727506
dynamic,block_shuffle,117,normalized_position_rmse,1.1245541620937962
dynamic,block_shuffle,117,velocity_direction_cosine,0.006543206224949615
dynamic,block_shuffle,117,speed_profile_correlation,0.1053111849666602
dynamic,block_shuffle,117,path_length_similarity,0.9327324660933124
dynamic,block_shuffle,117,acceleration_direction_cosine,0.026768633973994215
dynamic,block_shuffle,117,zero_lag_correlation,0.2291663708611367
dynamic,block_shuffle,117,best_lag_correlation,0.2709280520788219
dynamic,block_shuffle,118,position_correlation,0.2720813836629281
dynamic,block_shuffle,118,position_cosine,0.28407542043458844
dynamic,block_shuffle,118,normalized_position_rmse,1.0608641132023862
dynamic,block_shuffle,118,velocity_direction_cosine,0.0011784266252589215
dynamic,block_shuffle,118,speed_profile_correlation,0.17622840941502751
dynamic,block_shuffle,118,path_length_similarity,0.8920991533548911
dynamic,block_shuffle,118,acceleration_direction_cosine,-0.025101283020407577
dynamic,block_shuffle,118,zero_lag_correlation,0.3279449191971943
dynamic,block_shuffle,118,best_lag_correlation,0.3292518601706173
dynamic,block_shuffle,119,position_correlation,0.27042173797230346
dynamic,block_shuffle,119,position_cosine,0.2807878873065499
dynamic,block_shuffle,119,normalized_position_rmse,1.0604732168931514
dynamic,block_shuffle,119,velocity_direction_cosine,0.05353613340678938
dynamic,block_shuffle,119,speed_profile_correlation,0.2253273737287928
dynamic,block_shuffle,119,path_length_similarity,0.936022479275823
dynamic,block_shuffle,119,acceleration_direction_cosine,0.03184385173528855
dynamic,block_shuffle,119,zero_lag_correlation,0.3269266701030577
dynamic,block_shuffle,119,best_lag_correlation,0.3314061430765257
dynamic,block_shuffle,120,position_correlation,0.20652782614115198
